Momento;CI;edad;riesgo;departamento
6;138710;22;0;MDEO
6;138711;71;5;SALTO
6;138712;65;0;TBO
6;138713;55;0;TBO
6;138714;44;0;TBO
6;138715;57;0;PDU
6;138716;55;5;TBO
6;138717;30;0;PDE
6;138718;18;0;PDE
6;138719;52;2;PDE
6;138720;39;0;MDEO
6;138721;74;4;MDEO
6;138722;42;0;TBO
6;138723;55;0;TBO
6;138724;29;0;TBO
6;138725;21;0;MDEO
6;138726;38;2;MDEO
6;138727;20;0;MDEO
6;138728;46;0;MDEO
6;138729;35;0;TBO
6;138730;21;0;PDU
6;138731;51;5;PDE
6;138732;44;0;SALTO
6;138733;38;0;SALTO
6;138734;29;0;PDE
6;138735;53;0;TBO
6;138736;56;4;PDE
6;138737;77;1;PDU
6;138738;23;0;PDE
6;138739;27;0;TBO
6;138740;54;0;PDU
6;138741;27;0;PDU
6;138742;78;3;SALTO
6;138743;18;0;PDU
6;138744;41;0;PDE
6;138745;78;2;TBO
6;138746;76;2;PDU
6;138747;35;0;TBO
6;138748;57;0;SALTO
6;138749;54;0;PDU
6;138750;28;3;SALTO
6;138751;28;0;TBO
6;138752;23;0;TBO
6;138753;39;0;TBO
6;138754;47;0;PDU
6;138755;30;0;MDEO
6;138756;60;0;PDU
6;138757;30;0;PDE
6;138758;22;4;TBO
6;138759;19;0;TBO
6;138760;42;0;PDE
6;138761;40;0;PDE
6;138762;27;0;MDEO
6;138763;54;2;PDU
6;138764;75;4;TBO
6;138765;27;0;PDU
6;138766;20;0;PDE
6;138767;66;1;PDU
6;138768;42;3;TBO
6;138769;72;1;MDEO
6;138770;50;0;PDU
6;138771;46;0;PDU
6;138772;32;0;TBO
6;138773;49;0;PDE
6;138774;30;0;PDU
6;138775;41;0;TBO
6;138776;51;0;SALTO
6;138777;56;1;TBO
6;138778;34;0;PDE
6;138779;19;0;MDEO
6;138780;44;0;SALTO
6;138781;27;0;MDEO
6;138782;72;2;SALTO
6;138783;38;0;MDEO
6;138784;57;0;SALTO
6;138785;52;0;SALTO
6;138786;72;5;MDEO
6;138787;61;0;SALTO
6;138788;59;0;MDEO
6;138789;78;2;TBO
6;138790;34;0;TBO
6;138791;41;0;SALTO
6;138792;25;0;PDE
6;138793;61;0;PDU
6;138794;50;0;PDU
6;138795;19;5;SALTO
6;138796;56;0;MDEO
6;138797;59;0;PDE
6;138798;31;0;SALTO
6;138799;55;0;SALTO
6;138800;31;0;MDEO
6;138801;73;1;MDEO
6;138802;36;0;MDEO
6;138803;19;0;MDEO
6;138804;53;0;PDE
6;138805;28;0;TBO
6;138806;34;0;PDE
6;138807;66;5;MDEO
6;138808;35;0;PDU
6;138809;31;1;PDU
6;138810;73;5;MDEO
6;138811;44;0;MDEO
6;138812;31;0;PDE
6;138813;40;0;SALTO
6;138814;46;0;TBO
6;138815;39;0;PDE
6;138816;29;4;PDU
6;138817;18;0;SALTO
6;138818;67;4;SALTO
6;138819;71;5;TBO
6;138820;28;0;PDU
6;138821;26;0;SALTO
6;138822;63;0;PDU
6;138823;36;0;TBO
6;138824;39;0;PDE
6;138825;57;0;MDEO
6;138826;76;1;TBO
6;138827;27;0;PDU
6;138828;22;0;PDE
6;138829;68;2;SALTO
6;138830;43;0;MDEO
6;138831;33;0;PDE
6;138832;48;0;TBO
6;138833;58;1;PDU
6;138834;29;0;SALTO
6;138835;35;0;PDU
6;138836;75;5;TBO
6;138837;79;5;PDE
6;138838;77;2;MDEO
6;138839;33;0;MDEO
6;138840;18;0;MDEO
6;138841;18;0;SALTO
6;138842;26;0;SALTO
6;138843;26;0;PDE
6;138844;30;0;PDE
6;138845;38;0;PDU
6;138846;50;0;TBO
6;138847;39;0;SALTO
6;138848;24;0;PDU
6;138849;51;0;PDE
6;138850;38;0;PDU
6;138851;47;0;MDEO
6;138852;62;0;SALTO
6;138853;41;0;SALTO
6;138854;65;0;TBO
6;138855;43;0;PDU
6;138856;76;3;PDU
6;138857;42;0;PDE
6;138858;18;0;SALTO
6;138859;30;0;PDE
6;138860;27;0;PDU
6;138861;74;3;TBO
6;138862;54;0;PDE
6;138863;38;0;SALTO
6;138864;75;5;PDE
6;138865;63;0;PDU
6;138866;28;0;SALTO
6;138867;30;0;PDE
6;138868;65;0;MDEO
6;138869;67;1;MDEO
6;138870;45;0;SALTO
6;138871;74;5;TBO
6;138872;27;0;PDE
6;138873;44;0;SALTO
6;138874;79;4;MDEO
6;138875;66;4;MDEO
6;138876;51;0;SALTO
6;138877;47;0;SALTO
6;138878;52;0;SALTO
6;138879;63;0;PDE
6;138880;62;0;PDE
6;138881;59;0;TBO
6;138882;24;0;MDEO
6;138883;62;0;PDE
6;138884;53;0;TBO
6;138885;67;4;PDE
6;138886;30;0;TBO
6;138887;67;2;MDEO
6;138888;51;4;TBO
6;138889;35;0;SALTO
6;138890;41;0;MDEO
6;138891;69;2;PDU
6;138892;31;0;SALTO
6;138893;78;5;PDE
6;138894;24;0;TBO
6;138895;52;0;TBO
6;138896;45;0;SALTO
6;138897;23;0;MDEO
6;138898;49;0;TBO
6;138899;61;0;SALTO
6;138900;65;0;PDU
6;138901;21;0;PDE
6;138902;28;0;PDE
6;138903;34;0;TBO
6;138904;58;0;SALTO
6;138905;77;3;SALTO
6;138906;63;0;PDU
6;138907;23;0;PDU
6;138908;77;3;PDU
6;138909;46;0;MDEO
6;138910;55;0;PDU
6;138911;56;0;PDU
6;138912;65;0;MDEO
6;138913;58;5;PDE
6;138914;78;1;PDE
6;138915;74;3;PDU
6;138916;64;0;MDEO
6;138917;40;0;PDU
6;138918;54;0;PDU
6;138919;34;0;PDU
6;138920;40;3;SALTO
6;138921;75;1;PDE
6;138922;74;5;SALTO
6;138923;28;0;MDEO
6;138924;43;0;SALTO
6;138925;76;5;SALTO
6;138926;79;3;PDU
6;138927;58;0;SALTO
6;138928;45;0;MDEO
6;138929;31;5;SALTO
6;138930;36;0;SALTO
6;138931;35;0;PDE
6;138932;77;4;TBO
6;138933;61;0;MDEO
6;138934;67;3;PDU
6;138935;42;0;TBO
6;138936;53;0;PDU
6;138937;69;5;MDEO
6;138938;28;0;SALTO
6;138939;61;0;PDU
6;138940;39;3;MDEO
6;138941;78;3;SALTO
6;138942;49;0;SALTO
6;138943;59;0;PDU
6;138944;47;0;PDU
6;138945;41;0;SALTO
6;138946;55;0;TBO
6;138947;54;0;TBO
6;138948;54;5;PDU
6;138949;47;0;TBO
6;138950;24;5;MDEO
6;138951;49;0;MDEO
6;138952;43;0;SALTO
6;138953;79;1;SALTO
6;138954;33;0;PDE
6;138955;35;0;TBO
6;138956;33;0;PDU
6;138957;46;3;PDU
6;138958;32;0;TBO
6;138959;55;0;SALTO
6;138960;21;0;SALTO
6;138961;41;0;MDEO
6;138962;67;2;MDEO
6;138963;74;2;MDEO
6;138964;32;0;SALTO
6;138965;28;0;MDEO
6;138966;61;0;TBO
6;138967;56;0;PDU
6;138968;59;0;SALTO
6;138969;19;0;SALTO
6;138970;64;0;SALTO
6;138971;24;0;SALTO
6;138972;76;1;PDU
6;138973;70;1;PDE
6;138974;47;2;PDU
6;138975;61;0;MDEO
6;138976;55;0;MDEO
6;138977;46;0;SALTO
6;138978;39;0;TBO
6;138979;53;0;TBO
6;138980;26;0;TBO
6;138981;33;0;TBO
6;138982;25;0;TBO
6;138983;71;1;PDU
6;138984;25;0;MDEO
6;138985;29;0;TBO
6;138986;51;0;PDE
6;138987;20;0;SALTO
6;138988;28;0;PDU
6;138989;26;0;PDE
6;138990;47;0;SALTO
6;138991;77;2;SALTO
6;138992;18;0;SALTO
6;138993;20;0;TBO
6;138994;27;0;TBO
6;138995;19;0;PDU
6;138996;70;1;MDEO
6;138997;68;4;PDU
6;138998;36;3;SALTO
6;138999;48;0;MDEO
6;139000;25;2;PDE
6;139001;67;4;TBO
6;139002;44;0;SALTO
6;139003;61;0;SALTO
6;139004;53;0;PDU
6;139005;34;0;MDEO
6;139006;47;0;PDE
6;139007;53;0;TBO
6;139008;74;1;MDEO
6;139009;34;0;SALTO
6;139010;43;0;TBO
6;139011;42;0;PDU
6;139012;25;0;MDEO
6;139013;44;0;MDEO
6;139014;41;0;MDEO
6;139015;69;2;PDU
6;139016;22;3;TBO
6;139017;46;0;PDU
6;139018;54;0;PDU
6;139019;24;0;PDU
6;139020;59;0;PDU
6;139021;79;2;PDU
6;139022;32;0;SALTO
6;139023;36;0;MDEO
6;139024;20;0;SALTO
6;139025;33;0;TBO
6;139026;23;0;TBO
6;139027;79;5;TBO
6;139028;78;3;PDE
6;139029;79;3;PDE
6;139030;79;1;PDE
6;139031;24;0;MDEO
6;139032;42;0;PDU
6;139033;34;0;PDE
6;139034;22;0;SALTO
6;139035;43;0;PDE
6;139036;51;2;SALTO
6;139037;67;3;PDE
6;139038;72;2;SALTO
6;139039;72;1;PDE
6;139040;45;0;TBO
6;139041;64;0;PDE
6;139042;41;0;TBO
6;139043;48;0;PDE
6;139044;61;0;TBO
6;139045;56;0;PDE
6;139046;71;4;PDU
6;139047;21;0;PDU
6;139048;72;5;PDU
6;139049;34;0;PDE
6;139050;47;0;PDE
6;139051;46;5;TBO
6;139052;76;2;MDEO
6;139053;64;0;PDE
6;139054;71;5;MDEO
6;139055;58;0;MDEO
6;139056;19;0;TBO
6;139057;71;3;PDU
6;139058;48;0;SALTO
6;139059;51;0;SALTO
6;139060;63;0;MDEO
6;139061;43;0;PDU
6;139062;39;0;TBO
6;139063;58;0;PDE
6;139064;68;3;MDEO
6;139065;55;0;PDE
6;139066;27;0;PDE
6;139067;74;3;TBO
6;139068;54;0;SALTO
6;139069;35;0;PDE
6;139070;41;0;SALTO
6;139071;25;0;PDU
6;139072;79;5;MDEO
6;139073;77;4;TBO
6;139074;79;5;MDEO
6;139075;46;0;SALTO
6;139076;60;0;MDEO
6;139077;73;3;MDEO
6;139078;24;3;SALTO
6;139079;40;1;PDE
6;139080;45;0;TBO
6;139081;30;0;PDU
6;139082;75;3;TBO
6;139083;66;3;TBO
6;139084;55;5;MDEO
6;139085;23;0;SALTO
6;139086;27;0;MDEO
6;139087;45;0;TBO
6;139088;21;0;SALTO
6;139089;43;0;SALTO
6;139090;36;0;SALTO
6;139091;63;0;MDEO
6;139092;42;0;MDEO
6;139093;24;0;PDU
6;139094;58;0;PDE
6;139095;24;0;PDE
6;139096;42;0;SALTO
6;139097;51;0;PDU
6;139098;65;0;MDEO
6;139099;31;0;SALTO
6;139100;74;5;TBO
6;139101;76;5;TBO
6;139102;44;0;MDEO
6;139103;49;0;PDE
6;139104;20;0;PDU
6;139105;42;2;PDU
6;139106;18;0;PDE
6;139107;69;2;MDEO
6;139108;70;2;PDU
6;139109;28;0;PDE
6;139110;52;0;MDEO
6;139111;52;0;SALTO
6;139112;18;0;PDU
6;139113;27;0;PDU
6;139114;24;0;PDU
6;139115;29;0;MDEO
6;139116;22;0;SALTO
6;139117;75;3;PDE
6;139118;51;0;MDEO
6;139119;24;0;PDU
6;139120;49;0;PDU
6;139121;29;0;MDEO
6;139122;72;4;MDEO
6;139123;24;0;PDU
6;139124;61;0;SALTO
6;139125;58;0;PDE
6;139126;19;2;TBO
6;139127;34;0;PDE
6;139128;40;0;SALTO
6;139129;26;0;SALTO
6;139130;52;0;PDU
6;139131;52;0;PDE
6;139132;23;0;PDU
6;139133;44;0;SALTO
6;139134;30;0;PDE
6;139135;59;0;TBO
6;139136;21;0;SALTO
6;139137;42;0;PDE
6;139138;21;0;TBO
6;139139;52;0;PDU
6;139140;73;2;PDE
6;139141;60;0;PDE
6;139142;78;4;PDU
6;139143;27;0;PDE
6;139144;27;5;SALTO
6;139145;58;0;TBO
6;139146;61;0;PDE
6;139147;20;0;PDE
6;139148;24;0;PDE
6;139149;31;0;SALTO
6;139150;65;0;SALTO
6;139151;34;3;MDEO
6;139152;37;0;PDE
6;139153;31;0;TBO
6;139154;77;2;PDU
6;139155;44;0;MDEO
6;139156;22;0;PDE
6;139157;45;0;TBO
6;139158;78;1;TBO
6;139159;66;3;PDE
6;139160;75;5;TBO
6;139161;63;2;PDE
6;139162;53;0;TBO
6;139163;63;0;PDU
6;139164;51;0;SALTO
6;139165;68;2;SALTO
6;139166;59;0;PDU
6;139167;77;2;SALTO
6;139168;63;0;SALTO
6;139169;62;0;PDE
6;139170;72;5;PDE
6;139171;56;0;PDU
6;139172;44;0;TBO
6;139173;47;0;TBO
6;139174;45;0;TBO
6;139175;30;0;TBO
6;139176;21;0;SALTO
6;139177;47;0;TBO
6;139178;24;0;PDE
6;139179;52;1;TBO
6;139180;25;3;TBO
6;139181;48;0;TBO
6;139182;68;2;SALTO
6;139183;47;2;MDEO
6;139184;22;0;TBO
6;139185;69;1;TBO
6;139186;39;0;TBO
6;139187;19;0;PDE
6;139188;75;4;SALTO
6;139189;38;0;PDE
6;139190;33;0;TBO
6;139191;46;0;SALTO
6;139192;64;0;MDEO
6;139193;28;0;TBO
6;139194;65;3;SALTO
6;139195;28;0;SALTO
6;139196;44;0;MDEO
6;139197;57;0;SALTO
6;139198;67;1;MDEO
6;139199;20;0;PDE
6;139200;27;0;PDU
6;139201;46;0;MDEO
6;139202;47;0;SALTO
6;139203;72;4;TBO
6;139204;51;0;TBO
6;139205;31;0;MDEO
6;139206;27;0;SALTO
6;139207;44;0;TBO
6;139208;65;0;MDEO
6;139209;45;0;TBO
6;139210;19;0;PDU
6;139211;24;0;PDU
6;139212;61;0;PDU
6;139213;45;2;PDU
6;139214;38;0;PDE
6;139215;72;1;MDEO
6;139216;33;0;PDU
6;139217;66;1;TBO
6;139218;64;0;MDEO
6;139219;79;2;SALTO
6;139220;23;2;PDU
6;139221;32;0;PDE
6;139222;24;1;TBO
6;139223;74;3;PDE
6;139224;39;0;PDU
6;139225;30;1;TBO
6;139226;71;2;SALTO
6;139227;72;3;SALTO
6;139228;34;0;PDE
6;139229;75;3;TBO
6;139230;18;0;PDE
6;139231;32;0;PDU
6;139232;63;0;PDE
6;139233;68;4;TBO
6;139234;74;2;PDE
6;139235;33;0;PDE
6;139236;35;0;PDU
6;139237;45;0;PDE
6;139238;74;4;SALTO
6;139239;26;0;TBO
6;139240;63;0;TBO
6;139241;77;4;PDE
6;139242;65;0;MDEO
6;139243;52;0;SALTO
6;139244;78;1;PDU
6;139245;62;0;PDE
6;139246;76;5;MDEO
6;139247;39;0;SALTO
6;139248;79;4;MDEO
6;139249;29;0;TBO
6;139250;28;0;PDU
6;139251;68;3;PDE
6;139252;37;0;MDEO
6;139253;56;0;TBO
6;139254;49;0;SALTO
6;139255;54;0;MDEO
6;139256;68;4;PDU
6;139257;31;0;PDU
6;139258;79;5;PDU
6;139259;38;0;PDE
6;139260;65;0;PDE
6;139261;20;0;SALTO
6;139262;57;1;SALTO
6;139263;63;0;MDEO
6;139264;46;0;PDE
6;139265;71;5;TBO
6;139266;62;0;TBO
6;139267;39;5;PDU
6;139268;45;5;PDE
6;139269;32;0;PDE
6;139270;78;5;PDE
6;139271;37;1;PDU
6;139272;34;0;SALTO
6;139273;38;0;PDU
6;139274;52;0;SALTO
6;139275;36;0;MDEO
6;139276;21;0;PDU
6;139277;23;0;TBO
6;139278;65;0;TBO
6;139279;42;0;TBO
6;139280;26;0;MDEO
6;139281;57;0;PDU
6;139282;74;3;TBO
6;139283;56;0;PDE
6;139284;59;5;PDE
6;139285;68;2;PDE
6;139286;48;0;PDE
6;139287;37;0;PDE
6;139288;44;0;PDE
6;139289;41;0;SALTO
6;139290;46;0;TBO
6;139291;69;1;MDEO
6;139292;51;0;PDE
6;139293;73;4;TBO
6;139294;25;5;SALTO
6;139295;41;0;MDEO
6;139296;45;0;TBO
6;139297;74;1;TBO
6;139298;23;0;PDU
6;139299;46;0;TBO
6;139300;23;3;PDE
6;139301;69;5;TBO
6;139302;36;0;PDE
6;139303;49;0;TBO
6;139304;71;2;MDEO
6;139305;79;4;TBO
6;139306;48;0;SALTO
6;139307;58;3;TBO
6;139308;77;2;SALTO
6;139309;35;0;TBO
6;139310;37;1;PDU
6;139311;30;0;MDEO
6;139312;72;5;MDEO
6;139313;61;0;SALTO
6;139314;62;0;PDE
6;139315;63;0;SALTO
6;139316;64;0;TBO
6;139317;19;0;PDE
6;139318;23;0;PDU
6;139319;46;0;PDU
6;139320;47;0;MDEO
6;139321;47;0;SALTO
6;139322;60;0;SALTO
6;139323;67;3;PDU
6;139324;27;0;MDEO
6;139325;51;0;PDU
6;139326;28;0;MDEO
6;139327;53;0;PDU
6;139328;59;0;MDEO
6;139329;69;3;MDEO
6;139330;79;4;SALTO
6;139331;79;2;PDE
6;139332;20;0;PDE
6;139333;53;0;SALTO
6;139334;42;0;MDEO
6;139335;34;0;TBO
6;139336;32;0;PDE
6;139337;20;0;PDE
6;139338;67;3;PDU
6;139339;41;0;PDE
6;139340;25;0;PDE
6;139341;55;0;MDEO
6;139342;31;0;PDE
6;139343;60;0;TBO
6;139344;78;3;TBO
6;139345;18;0;SALTO
6;139346;37;0;PDU
6;139347;40;3;SALTO
6;139348;47;0;SALTO
6;139349;69;1;SALTO
6;139350;19;0;PDE
6;139351;35;0;PDE
6;139352;18;2;SALTO
6;139353;45;0;MDEO
6;139354;66;3;MDEO
6;139355;79;1;PDE
6;139356;63;0;PDU
6;139357;21;0;MDEO
6;139358;60;0;TBO
6;139359;78;3;SALTO
6;139360;75;4;MDEO
6;139361;54;0;MDEO
6;139362;32;0;PDU
6;139363;56;0;MDEO
6;139364;53;0;SALTO
6;139365;38;0;PDU
6;139366;18;0;TBO
6;139367;29;0;TBO
6;139368;48;0;MDEO
6;139369;73;3;PDU
6;139370;77;3;TBO
6;139371;33;0;MDEO
6;139372;30;2;SALTO
6;139373;30;0;PDU
6;139374;50;0;SALTO
6;139375;23;0;PDU
6;139376;43;0;PDU
6;139377;64;0;MDEO
6;139378;20;0;PDU
6;139379;29;0;TBO
6;139380;63;3;MDEO
6;139381;40;0;MDEO
6;139382;22;0;MDEO
6;139383;50;0;SALTO
6;139384;60;0;PDU
6;139385;68;5;MDEO
6;139386;60;0;SALTO
6;139387;64;0;MDEO
6;139388;79;5;PDE
6;139389;53;0;MDEO
6;139390;57;0;PDE
6;139391;73;4;PDE
6;139392;68;1;PDE
6;139393;66;5;TBO
6;139394;75;2;SALTO
6;139395;58;0;SALTO
6;139396;30;0;PDU
6;139397;72;4;PDE
6;139398;39;0;MDEO
6;139399;78;5;MDEO
6;139400;73;5;MDEO
6;139401;31;0;PDE
6;139402;27;0;MDEO
6;139403;42;0;MDEO
6;139404;41;0;SALTO
6;139405;28;0;PDE
6;139406;32;0;PDE
6;139407;77;2;TBO
6;139408;73;2;TBO
6;139409;68;2;MDEO
6;139410;54;0;TBO
6;139411;68;3;MDEO
6;139412;63;5;SALTO
6;139413;43;0;PDE
6;139414;18;0;MDEO
6;139415;55;0;SALTO
6;139416;70;4;MDEO
6;139417;34;0;MDEO
6;139418;20;0;MDEO
6;139419;22;0;SALTO
6;139420;29;5;MDEO
6;139421;46;0;TBO
6;139422;61;0;SALTO
6;139423;33;0;MDEO
6;139424;79;3;PDU
6;139425;46;0;TBO
6;139426;53;0;PDU
6;139427;22;0;PDE
6;139428;19;0;TBO
6;139429;36;0;TBO
6;139430;73;1;SALTO
6;139431;43;5;SALTO
6;139432;18;0;TBO
6;139433;36;0;PDE
6;139434;51;5;MDEO
6;139435;23;0;MDEO
6;139436;33;3;PDE
6;139437;37;0;SALTO
6;139438;67;1;SALTO
6;139439;44;5;PDE
6;139440;34;0;PDU
6;139441;43;0;SALTO
6;139442;42;0;PDU
6;139443;42;0;MDEO
6;139444;60;0;SALTO
6;139445;62;0;PDE
6;139446;44;0;MDEO
6;139447;40;0;SALTO
6;139448;27;0;PDE
6;139449;62;0;PDE
6;139450;54;0;MDEO
6;139451;50;0;SALTO
6;139452;41;0;MDEO
6;139453;56;2;MDEO
6;139454;57;0;TBO
6;139455;27;0;TBO
6;139456;20;0;PDE
6;139457;53;0;TBO
6;139458;61;0;PDE
6;139459;34;0;MDEO
6;139460;42;0;TBO
6;139461;46;0;TBO
6;139462;77;3;PDU
6;139463;65;0;TBO
6;139464;33;0;MDEO
6;139465;27;0;PDU
6;139466;38;0;TBO
6;139467;56;0;SALTO
6;139468;46;0;MDEO
6;139469;38;0;SALTO
6;139470;73;5;SALTO
6;139471;20;0;SALTO
6;139472;50;0;PDU
6;139473;58;0;PDU
6;139474;36;0;PDU
6;139475;53;0;PDU
6;139476;69;3;PDE
6;139477;70;3;MDEO
6;139478;42;0;PDU
6;139479;71;3;PDE
6;139480;77;5;PDE
6;139481;66;3;PDE
6;139482;68;3;MDEO
6;139483;37;0;SALTO
6;139484;64;0;MDEO
6;139485;37;0;PDU
6;139486;36;0;PDU
6;139487;23;0;SALTO
6;139488;37;0;SALTO
6;139489;61;0;PDU
6;139490;51;0;TBO
6;139491;45;0;MDEO
6;139492;73;5;PDE
6;139493;64;0;MDEO
6;139494;37;0;TBO
6;139495;53;0;TBO
6;139496;68;5;SALTO
6;139497;39;0;MDEO
6;139498;32;0;MDEO
6;139499;53;0;MDEO
6;139500;31;0;PDE
6;139501;78;1;PDE
6;139502;71;2;SALTO
6;139503;71;1;TBO
6;139504;73;2;TBO
6;139505;33;0;TBO
6;139506;44;0;PDU
6;139507;25;0;SALTO
6;139508;35;0;PDU
6;139509;67;2;TBO
6;139510;61;5;SALTO
6;139511;32;0;MDEO
6;139512;38;0;TBO
6;139513;25;0;MDEO
6;139514;35;0;PDE
6;139515;36;0;TBO
6;139516;27;0;MDEO
6;139517;66;4;PDE
6;139518;30;0;MDEO
6;139519;50;0;PDU
6;139520;68;2;PDE
6;139521;75;2;TBO
6;139522;31;0;PDU
6;139523;41;0;PDE
6;139524;62;4;SALTO
6;139525;35;0;TBO
6;139526;63;5;PDE
6;139527;35;0;TBO
6;139528;28;0;PDU
6;139529;57;0;PDE
6;139530;34;0;PDU
6;139531;74;4;PDE
6;139532;60;2;MDEO
6;139533;20;0;PDE
6;139534;73;3;PDE
6;139535;27;0;TBO
6;139536;69;5;PDU
6;139537;55;0;PDU
6;139538;30;0;PDE
6;139539;22;0;PDE
6;139540;78;1;TBO
6;139541;32;0;PDE
6;139542;50;0;PDU
6;139543;29;0;SALTO
6;139544;48;0;TBO
6;139545;30;0;SALTO
6;139546;76;5;PDU
6;139547;36;0;SALTO
6;139548;52;0;TBO
6;139549;76;2;TBO
6;139550;75;4;MDEO
6;139551;33;0;TBO
6;139552;73;1;PDE
6;139553;45;0;PDE
6;139554;36;0;TBO
6;139555;24;0;MDEO
6;139556;56;0;TBO
6;139557;70;1;TBO
6;139558;30;0;TBO
6;139559;19;1;MDEO
6;139560;45;0;PDE
6;139561;25;0;PDE
6;139562;18;0;PDU
6;139563;69;5;MDEO
6;139564;60;0;SALTO
6;139565;42;0;TBO
6;139566;55;0;TBO
6;139567;24;0;MDEO
6;139568;55;0;TBO
6;139569;54;0;TBO
6;139570;65;0;TBO
6;139571;34;0;SALTO
6;139572;76;3;PDE
6;139573;62;0;SALTO
6;139574;64;0;PDU
6;139575;29;0;PDU
6;139576;28;2;SALTO
6;139577;25;0;PDE
6;139578;72;4;MDEO
6;139579;29;0;PDE
6;139580;48;0;MDEO
6;139581;29;2;PDU
6;139582;68;3;PDU
6;139583;24;0;PDU
6;139584;46;0;PDU
6;139585;19;0;SALTO
6;139586;50;0;TBO
6;139587;41;0;PDU
6;139588;50;0;PDE
6;139589;30;0;MDEO
6;139590;61;0;PDE
6;139591;50;0;MDEO
6;139592;18;0;PDE
6;139593;46;0;TBO
6;139594;24;0;TBO
6;139595;27;0;MDEO
6;139596;54;2;SALTO
6;139597;36;0;TBO
6;139598;27;0;SALTO
6;139599;69;3;TBO
6;139600;18;0;PDE
6;139601;72;2;PDU
6;139602;59;0;SALTO
6;139603;35;5;PDU
6;139604;18;0;TBO
6;139605;55;0;SALTO
6;139606;70;2;MDEO
6;139607;71;2;MDEO
6;139608;52;1;SALTO
6;139609;62;0;PDU
6;139610;42;0;PDE
6;139611;74;4;TBO
6;139612;65;0;SALTO
6;139613;61;0;MDEO
6;139614;48;0;MDEO
6;139615;49;0;PDE
6;139616;34;0;PDU
6;139617;64;0;TBO
6;139618;49;0;PDU
6;139619;37;0;PDE
6;139620;27;0;MDEO
6;139621;34;0;MDEO
6;139622;71;4;MDEO
6;139623;65;0;MDEO
6;139624;63;5;PDE
6;139625;62;0;SALTO
6;139626;78;4;MDEO
6;139627;79;5;PDU
6;139628;26;0;PDU
6;139629;44;0;PDU
6;139630;23;0;PDU
6;139631;62;0;TBO
6;139632;32;5;TBO
6;139633;50;0;PDE
6;139634;76;1;TBO
6;139635;41;0;SALTO
6;139636;74;5;PDE
6;139637;45;0;PDE
6;139638;25;0;MDEO
6;139639;39;0;PDU
6;139640;53;0;PDU
6;139641;21;0;PDE
6;139642;74;5;SALTO
6;139643;41;0;TBO
6;139644;78;4;PDU
6;139645;41;0;MDEO
6;139646;35;0;TBO
6;139647;32;0;MDEO
6;139648;55;0;SALTO
6;139649;28;0;MDEO
6;139650;45;0;PDE
6;139651;21;0;TBO
6;139652;77;4;PDE
6;139653;28;0;PDE
6;139654;74;2;TBO
6;139655;45;0;TBO
6;139656;56;0;TBO
6;139657;23;0;TBO
6;139658;38;0;SALTO
6;139659;39;0;TBO
6;139660;56;0;PDE
6;139661;52;0;TBO
6;139662;36;0;MDEO
6;139663;39;0;MDEO
6;139664;32;0;MDEO
6;139665;20;0;MDEO
6;139666;25;0;PDE
6;139667;74;4;MDEO
6;139668;21;5;PDU
6;139669;75;1;TBO
6;139670;39;0;PDE
6;139671;72;5;PDE
6;139672;54;0;MDEO
6;139673;55;1;PDE
6;139674;60;0;PDE
6;139675;55;0;SALTO
6;139676;78;1;MDEO
6;139677;43;0;TBO
6;139678;68;1;TBO
6;139679;67;4;MDEO
6;139680;29;0;MDEO
6;139681;49;0;MDEO
6;139682;62;0;SALTO
6;139683;30;0;PDE
6;139684;24;0;PDE
6;139685;76;2;PDU
6;139686;43;0;PDE
6;139687;38;0;SALTO
6;139688;78;3;PDE
6;139689;78;5;PDU
6;139690;62;0;SALTO
6;139691;60;0;MDEO
6;139692;21;0;SALTO
6;139693;26;1;MDEO
6;139694;55;1;TBO
6;139695;79;2;TBO
6;139696;44;0;PDE
6;139697;78;3;MDEO
6;139698;48;2;SALTO
6;139699;44;4;MDEO
6;139700;53;0;PDE
6;139701;36;0;PDE
6;139702;34;0;SALTO
6;139703;22;0;MDEO
6;139704;35;0;PDU
6;139705;63;0;TBO
6;139706;48;0;PDU
6;139707;25;0;TBO
6;139708;59;0;MDEO
6;139709;38;0;TBO
6;139710;28;3;PDE
6;139711;49;0;SALTO
6;139712;74;1;PDU
6;139713;32;0;SALTO
6;139714;74;4;MDEO
6;139715;51;0;TBO
6;139716;70;5;SALTO
6;139717;27;0;SALTO
6;139718;27;0;PDU
6;139719;40;0;MDEO
6;139720;53;0;PDE
6;139721;50;2;MDEO
6;139722;57;0;PDE
6;139723;71;2;PDU
6;139724;57;0;PDU
6;139725;33;0;TBO
6;139726;33;0;PDE
6;139727;77;5;MDEO
6;139728;55;0;PDU
6;139729;32;4;PDE
6;139730;58;0;MDEO
6;139731;62;0;TBO
6;139732;69;3;MDEO
6;139733;21;0;PDE
6;139734;73;4;TBO
6;139735;62;0;MDEO
6;139736;75;1;MDEO
6;139737;55;0;SALTO
6;139738;60;0;PDE
6;139739;72;1;SALTO
6;139740;59;1;PDE
6;139741;35;4;MDEO
6;139742;76;2;TBO
6;139743;45;0;SALTO
6;139744;21;0;SALTO
6;139745;65;0;PDU
6;139746;28;0;PDE
6;139747;68;5;TBO
6;139748;74;2;MDEO
6;139749;45;0;PDE
6;139750;48;0;TBO
6;139751;39;0;TBO
6;139752;20;0;MDEO
