Momento;CI;edad;riesgo;departamento
17;289017;48;0;Soriano
17;289018;70;3;Tacuarembó
17;289019;39;0;Rivera
17;289020;36;5;Rocha
17;289021;52;0;Río Negro
17;289022;43;0;Florida
17;289023;65;0;Artigas
17;289024;49;0;Tacuarembó
17;289025;68;2;Montevideo
17;289026;59;0;Flores
17;289027;26;0;Montevideo
17;289028;79;2;Flores
17;289029;34;0;Tacuarembó
17;289030;20;0;Colonia
17;289031;74;5;Florida
17;289032;47;0;Durazno
17;289033;21;0;Artigas
17;289034;31;1;Río Negro
17;289035;27;0;Artigas
17;289036;75;3;Cerro Largo
17;289037;66;1;Maldonado
17;289038;61;0;Rivera
17;289039;61;0;Tacuarembó
17;289040;55;0;Montevideo
17;289041;43;0;Lavalleja
17;289042;22;0;Cerro Largo
17;289043;53;5;Salto
17;289044;49;0;Soriano
17;289045;40;0;San José
17;289046;27;0;Rocha
17;289047;74;1;Tacuarembó
17;289048;50;0;Paysandú
17;289049;33;0;Cerro Largo
17;289050;65;0;Soriano
17;289051;45;0;Montevideo
17;289052;19;0;Florida
17;289053;37;0;Rivera
17;289054;56;0;Cerro Largo
17;289055;60;0;Treinta y Tres
17;289056;22;0;San José
17;289057;23;0;Colonia
17;289058;69;4;Tacuarembó
17;289059;78;1;San José
17;289060;72;1;Artigas
17;289061;28;0;Río Negro
17;289062;41;0;Salto
17;289063;71;2;Flores
17;289064;69;3;Artigas
17;289065;49;0;Artigas
17;289066;31;0;Río Negro
17;289067;24;0;Salto
17;289068;18;0;Salto
17;289069;38;0;Río Negro
17;289070;29;0;Montevideo
17;289071;33;0;Soriano
17;289072;56;0;Lavalleja
17;289073;33;0;Rivera
17;289074;72;1;Salto
17;289075;20;0;Montevideo
17;289076;76;4;Artigas
17;289077;20;0;Río Negro
17;289078;38;5;Paysandú
17;289079;69;4;Río Negro
17;289080;66;4;Paysandú
17;289081;34;0;Rocha
17;289082;35;0;Durazno
17;289083;37;0;Canelones
17;289084;74;3;Florida
17;289085;68;1;Colonia
17;289086;37;0;Rocha
17;289087;61;0;Florida
17;289088;46;0;Rocha
17;289089;56;0;Soriano
17;289090;68;2;Maldonado
17;289091;59;1;San José
17;289092;61;0;Montevideo
17;289093;54;0;Río Negro
17;289094;28;0;Cerro Largo
17;289095;79;3;Tacuarembó
17;289096;67;4;Treinta y Tres
17;289097;46;3;Rocha
17;289098;40;0;Rivera
17;289099;73;1;Canelones
17;289100;57;0;Rocha
17;289101;66;1;Montevideo
17;289102;47;0;Paysandú
17;289103;31;0;Colonia
17;289104;73;3;Lavalleja
17;289105;34;0;Durazno
17;289106;40;0;Montevideo
17;289107;28;0;Treinta y Tres
17;289108;59;0;Montevideo
17;289109;55;0;Treinta y Tres
17;289110;35;0;Soriano
17;289111;43;0;Soriano
17;289112;24;0;Colonia
17;289113;56;0;Tacuarembó
17;289114;50;0;Canelones
17;289115;51;0;Paysandú
17;289116;44;0;Florida
17;289117;55;0;Cerro Largo
17;289118;59;0;Flores
17;289119;57;0;Tacuarembó
17;289120;60;0;Lavalleja
17;289121;38;5;San José
17;289122;30;2;Río Negro
17;289123;30;0;Cerro Largo
17;289124;38;0;Artigas
17;289125;55;0;Colonia
17;289126;51;1;Colonia
17;289127;53;0;Treinta y Tres
17;289128;66;2;Canelones
17;289129;68;2;Maldonado
17;289130;28;0;Soriano
17;289131;34;0;Tacuarembó
17;289132;73;1;Colonia
17;289133;34;0;Flores
17;289134;49;0;Paysandú
17;289135;55;0;Paysandú
17;289136;62;0;Lavalleja
17;289137;59;0;Salto
17;289138;46;0;Rocha
17;289139;33;0;Flores
17;289140;55;0;Colonia
17;289141;75;1;Cerro Largo
17;289142;61;1;Río Negro
17;289143;66;4;Canelones
17;289144;75;2;Salto
17;289145;32;0;Salto
17;289146;73;4;Canelones
17;289147;75;4;Maldonado
17;289148;32;0;Rivera
17;289149;39;0;Durazno
17;289150;49;0;Flores
17;289151;43;0;Montevideo
17;289152;27;0;Artigas
17;289153;48;0;San José
17;289154;55;0;Montevideo
17;289155;24;0;Salto
17;289156;38;0;Rocha
17;289157;41;0;Artigas
17;289158;28;0;Treinta y Tres
17;289159;75;1;Paysandú
17;289160;35;0;Artigas
17;289161;58;0;Cerro Largo
17;289162;71;1;Paysandú
17;289163;47;0;San José
17;289164;46;0;Lavalleja
17;289165;65;0;Artigas
17;289166;58;5;Montevideo
17;289167;69;2;Flores
17;289168;22;5;Flores
17;289169;36;0;Cerro Largo
17;289170;66;5;Treinta y Tres
17;289171;57;0;Colonia
17;289172;46;0;Soriano
17;289173;42;0;Soriano
17;289174;71;2;Flores
17;289175;24;0;Lavalleja
17;289176;25;0;Canelones
17;289177;29;0;Lavalleja
17;289178;57;4;Soriano
17;289179;77;3;Flores
17;289180;59;0;Treinta y Tres
17;289181;50;0;Artigas
17;289182;51;0;Rivera
17;289183;76;1;Salto
17;289184;59;0;Rivera
17;289185;42;0;Río Negro
17;289186;21;0;Rivera
17;289187;65;0;Treinta y Tres
17;289188;79;3;Rocha
17;289189;67;1;Montevideo
17;289190;74;2;Flores
17;289191;65;0;Montevideo
17;289192;23;0;Río Negro
17;289193;52;0;Paysandú
17;289194;32;0;Artigas
17;289195;25;0;Treinta y Tres
17;289196;48;0;Rocha
17;289197;20;5;Rivera
17;289198;31;0;Rivera
17;289199;66;4;Cerro Largo
17;289200;22;0;Rivera
17;289201;32;0;San José
17;289202;69;4;Salto
17;289203;26;0;Flores
17;289204;48;0;Treinta y Tres
17;289205;18;0;Salto
17;289206;22;0;Salto
17;289207;72;5;Soriano
17;289208;72;2;Cerro Largo
17;289209;33;0;Artigas
17;289210;39;0;Rivera
17;289211;35;0;Maldonado
17;289212;65;0;Rocha
17;289213;45;0;Montevideo
17;289214;65;0;Flores
17;289215;65;0;Treinta y Tres
17;289216;64;1;Salto
17;289217;64;0;Florida
17;289218;64;1;Flores
17;289219;61;3;Rivera
17;289220;45;0;Flores
17;289221;23;0;Treinta y Tres
17;289222;37;0;San José
17;289223;34;0;Rocha
17;289224;21;0;Salto
17;289225;63;0;Florida
17;289226;64;0;Canelones
17;289227;73;5;Salto
17;289228;21;0;Cerro Largo
17;289229;59;0;Salto
17;289230;52;0;Flores
17;289231;41;0;Treinta y Tres
17;289232;62;0;Lavalleja
17;289233;48;0;Artigas
17;289234;23;0;Tacuarembó
17;289235;49;4;Salto
17;289236;55;0;Florida
17;289237;35;0;Florida
17;289238;73;4;Artigas
17;289239;55;0;Artigas
17;289240;52;0;Soriano
17;289241;63;0;Rocha
17;289242;68;3;Treinta y Tres
17;289243;33;0;Treinta y Tres
17;289244;43;0;Durazno
17;289245;58;0;Treinta y Tres
17;289246;35;0;Maldonado
17;289247;50;0;Rocha
17;289248;45;0;Cerro Largo
17;289249;56;0;San José
17;289250;25;0;Maldonado
17;289251;58;0;Florida
17;289252;39;0;San José
17;289253;19;0;Durazno
17;289254;65;0;Salto
17;289255;65;0;Montevideo
17;289256;42;0;Flores
17;289257;73;5;Montevideo
17;289258;25;0;Colonia
17;289259;77;5;Paysandú
17;289260;57;0;Colonia
17;289261;19;0;Canelones
17;289262;64;0;Paysandú
17;289263;41;0;San José
17;289264;72;5;Tacuarembó
17;289265;72;2;Durazno
17;289266;47;0;Río Negro
17;289267;32;0;Artigas
17;289268;55;0;Paysandú
17;289269;39;0;Treinta y Tres
17;289270;76;4;Colonia
17;289271;78;2;Flores
17;289272;50;0;Colonia
17;289273;20;0;Paysandú
17;289274;50;0;Artigas
17;289275;41;0;Canelones
17;289276;23;0;Salto
17;289277;37;0;Durazno
17;289278;60;0;Rocha
17;289279;30;0;Florida
17;289280;47;0;Soriano
17;289281;24;0;Maldonado
17;289282;46;5;Río Negro
17;289283;56;0;Colonia
17;289284;24;0;Soriano
17;289285;56;0;Lavalleja
17;289286;21;0;Maldonado
17;289287;28;4;Colonia
17;289288;26;0;Maldonado
17;289289;46;0;Cerro Largo
17;289290;53;0;Durazno
17;289291;71;5;San José
17;289292;72;1;Colonia
17;289293;65;0;Lavalleja
17;289294;46;5;Paysandú
17;289295;46;1;Durazno
17;289296;37;0;Lavalleja
17;289297;22;0;Canelones
17;289298;73;3;Rocha
17;289299;58;0;Río Negro
17;289300;39;4;Maldonado
17;289301;58;0;Colonia
17;289302;57;0;Rivera
17;289303;68;5;Río Negro
17;289304;43;0;Durazno
17;289305;53;0;Maldonado
17;289306;44;0;Paysandú
17;289307;24;0;San José
17;289308;30;0;Tacuarembó
17;289309;20;0;Rivera
17;289310;56;0;Florida
17;289311;31;0;Soriano
17;289312;19;0;Cerro Largo
17;289313;21;0;Florida
17;289314;40;0;San José
17;289315;55;0;Lavalleja
17;289316;44;0;Cerro Largo
17;289317;60;0;Tacuarembó
17;289318;65;0;Lavalleja
17;289319;78;2;Colonia
17;289320;52;0;Artigas
17;289321;73;4;Canelones
17;289322;48;0;Río Negro
17;289323;69;2;Río Negro
17;289324;24;0;Florida
17;289325;71;1;Canelones
17;289326;45;0;Soriano
17;289327;62;0;Salto
17;289328;65;0;Flores
17;289329;63;0;Florida
17;289330;64;0;Cerro Largo
17;289331;39;0;Maldonado
17;289332;54;0;Salto
17;289333;49;0;Colonia
17;289334;62;0;Rivera
17;289335;60;0;Flores
17;289336;75;4;Salto
17;289337;69;2;Artigas
17;289338;40;0;San José
17;289339;70;1;Lavalleja
17;289340;32;0;Tacuarembó
17;289341;27;0;Colonia
17;289342;41;0;Montevideo
17;289343;48;0;Cerro Largo
17;289344;79;4;Montevideo
17;289345;44;0;Cerro Largo
17;289346;48;0;Florida
17;289347;53;0;Salto
17;289348;46;0;Canelones
17;289349;52;0;Tacuarembó
17;289350;75;1;Tacuarembó
17;289351;36;0;Flores
17;289352;49;0;Soriano
17;289353;20;0;Salto
17;289354;59;0;Rocha
17;289355;56;4;Cerro Largo
17;289356;35;0;Canelones
17;289357;74;3;Salto
17;289358;35;2;Lavalleja
17;289359;38;0;Treinta y Tres
17;289360;75;4;Artigas
17;289361;62;0;Cerro Largo
17;289362;47;0;Rocha
17;289363;63;0;Flores
17;289364;67;1;Salto
17;289365;41;0;Artigas
17;289366;39;0;San José
17;289367;19;0;Canelones
17;289368;45;0;Lavalleja
17;289369;70;2;Soriano
17;289370;67;4;Maldonado
17;289371;29;0;Canelones
17;289372;67;5;Tacuarembó
17;289373;23;0;Soriano
17;289374;37;0;Tacuarembó
17;289375;46;0;San José
17;289376;73;3;Cerro Largo
17;289377;58;0;Flores
17;289378;63;2;Treinta y Tres
17;289379;39;0;Canelones
17;289380;24;0;Colonia
17;289381;31;0;Montevideo
17;289382;56;0;Montevideo
17;289383;28;0;Cerro Largo
17;289384;35;1;Soriano
17;289385;69;2;Paysandú
17;289386;53;0;Durazno
17;289387;41;4;Florida
17;289388;58;0;San José
17;289389;25;0;Paysandú
17;289390;77;4;Treinta y Tres
17;289391;57;0;Paysandú
17;289392;24;0;Maldonado
17;289393;29;0;Canelones
17;289394;37;0;Durazno
17;289395;60;0;Durazno
17;289396;42;0;Artigas
17;289397;49;0;Maldonado
17;289398;73;3;Colonia
17;289399;67;5;Colonia
17;289400;65;0;Treinta y Tres
17;289401;30;0;Florida
17;289402;52;0;Artigas
17;289403;67;5;Salto
17;289404;31;1;Tacuarembó
17;289405;37;0;San José
17;289406;32;0;San José
17;289407;59;0;Flores
17;289408;64;0;Soriano
17;289409;74;2;Soriano
17;289410;32;0;Montevideo
17;289411;70;5;Durazno
17;289412;18;0;Florida
17;289413;71;5;Canelones
17;289414;22;0;Rivera
17;289415;58;0;Paysandú
17;289416;41;3;Soriano
17;289417;31;0;San José
17;289418;24;0;Paysandú
17;289419;70;2;Rivera
17;289420;56;0;Colonia
17;289421;46;0;Salto
17;289422;56;0;Rocha
17;289423;72;4;Rocha
17;289424;40;0;Rocha
17;289425;61;0;Montevideo
17;289426;55;0;Lavalleja
17;289427;35;0;Florida
17;289428;22;0;Durazno
17;289429;62;0;Tacuarembó
17;289430;20;0;Florida
17;289431;58;0;Cerro Largo
17;289432;25;0;San José
17;289433;26;0;Flores
17;289434;22;0;Soriano
17;289435;58;0;Montevideo
17;289436;25;0;Tacuarembó
17;289437;35;0;Flores
17;289438;27;0;Treinta y Tres
17;289439;33;0;Salto
17;289440;77;2;Canelones
17;289441;44;0;Flores
17;289442;58;0;Río Negro
17;289443;62;0;Tacuarembó
17;289444;53;0;Río Negro
17;289445;73;5;Paysandú
17;289446;51;0;Durazno
17;289447;51;0;Salto
17;289448;62;0;Montevideo
17;289449;67;2;Lavalleja
17;289450;79;1;Durazno
17;289451;50;0;Cerro Largo
17;289452;39;0;Maldonado
17;289453;74;1;San José
17;289454;70;1;Rivera
17;289455;35;0;Salto
17;289456;50;0;Montevideo
17;289457;72;2;Treinta y Tres
17;289458;67;3;Treinta y Tres
17;289459;51;0;Artigas
17;289460;48;0;Soriano
17;289461;43;0;Montevideo
17;289462;58;4;Florida
17;289463;52;0;Lavalleja
17;289464;78;3;Durazno
17;289465;50;0;Río Negro
17;289466;61;0;Durazno
17;289467;44;0;Durazno
17;289468;68;3;Paysandú
17;289469;70;1;Salto
17;289470;54;0;Río Negro
17;289471;34;0;Rivera
17;289472;35;0;Paysandú
17;289473;25;0;Tacuarembó
17;289474;69;3;Rocha
17;289475;33;0;Artigas
17;289476;21;0;Durazno
17;289477;41;0;Flores
17;289478;38;0;Lavalleja
17;289479;31;0;Río Negro
17;289480;45;0;Lavalleja
17;289481;20;0;Artigas
17;289482;66;1;Florida
17;289483;67;2;Rocha
17;289484;46;0;Treinta y Tres
17;289485;18;0;Canelones
17;289486;54;0;Salto
17;289487;58;0;Soriano
17;289488;26;0;Maldonado
17;289489;52;0;Rocha
17;289490;53;0;Rivera
17;289491;33;0;Río Negro
17;289492;31;0;Montevideo
17;289493;28;5;Río Negro
17;289494;73;4;Río Negro
17;289495;45;0;Treinta y Tres
17;289496;70;3;Rivera
17;289497;31;0;Artigas
17;289498;78;5;Durazno
17;289499;37;2;Artigas
17;289500;24;0;Soriano
17;289501;76;5;Montevideo
17;289502;50;3;Maldonado
17;289503;56;0;Rivera
17;289504;63;0;Montevideo
17;289505;54;0;Flores
17;289506;33;0;Colonia
17;289507;18;0;Cerro Largo
17;289508;23;0;Florida
17;289509;27;0;Montevideo
17;289510;56;0;Paysandú
17;289511;44;0;Treinta y Tres
17;289512;36;0;Treinta y Tres
17;289513;33;0;Flores
17;289514;50;0;Treinta y Tres
17;289515;61;0;Florida
17;289516;44;0;Salto
17;289517;63;0;Canelones
17;289518;31;0;Flores
17;289519;35;0;Salto
17;289520;20;0;Cerro Largo
17;289521;34;0;Soriano
17;289522;32;0;Flores
17;289523;71;2;Tacuarembó
17;289524;60;0;Montevideo
17;289525;55;0;Paysandú
17;289526;50;1;Montevideo
17;289527;46;0;Paysandú
17;289528;44;0;Lavalleja
17;289529;28;0;Lavalleja
17;289530;26;0;San José
17;289531;72;2;Rivera
17;289532;29;0;Maldonado
17;289533;52;0;Salto
17;289534;73;4;Durazno
17;289535;65;1;Maldonado
17;289536;56;0;Artigas
17;289537;67;1;Soriano
17;289538;28;0;Rocha
17;289539;75;5;Colonia
17;289540;73;4;San José
17;289541;58;0;Río Negro
17;289542;43;0;Soriano
17;289543;59;0;Florida
17;289544;27;0;San José
17;289545;73;5;Paysandú
17;289546;48;0;Lavalleja
17;289547;58;0;Cerro Largo
17;289548;48;0;Canelones
17;289549;27;1;Durazno
17;289550;34;0;Paysandú
17;289551;40;0;Salto
17;289552;73;1;Lavalleja
17;289553;52;0;Maldonado
17;289554;52;0;Durazno
17;289555;48;0;Río Negro
17;289556;20;0;Treinta y Tres
17;289557;66;4;Durazno
17;289558;47;0;Treinta y Tres
17;289559;26;0;San José
17;289560;47;2;Artigas
17;289561;66;4;Canelones
17;289562;26;0;Tacuarembó
17;289563;58;0;Soriano
17;289564;36;0;Florida
17;289565;70;2;Salto
17;289566;39;0;Flores
17;289567;59;0;Soriano
17;289568;50;0;Paysandú
17;289569;53;0;Montevideo
17;289570;22;0;Salto
17;289571;59;0;Treinta y Tres
17;289572;72;1;Florida
17;289573;40;0;Florida
17;289574;68;2;Rocha
17;289575;37;0;Canelones
17;289576;59;0;Canelones
17;289577;62;0;Soriano
17;289578;41;0;Treinta y Tres
17;289579;66;2;Paysandú
17;289580;27;0;Río Negro
17;289581;67;5;Florida
17;289582;37;0;Rivera
17;289583;75;4;Tacuarembó
17;289584;42;0;Río Negro
17;289585;55;0;Artigas
17;289586;34;0;San José
17;289587;65;0;Soriano
17;289588;73;3;Soriano
17;289589;67;1;Salto
17;289590;55;0;Cerro Largo
17;289591;32;0;Rivera
17;289592;27;0;Treinta y Tres
17;289593;47;0;San José
17;289594;74;4;Cerro Largo
17;289595;24;0;Rocha
17;289596;75;5;Maldonado
17;289597;76;1;Canelones
17;289598;28;1;Treinta y Tres
17;289599;47;0;Treinta y Tres
17;289600;30;0;Cerro Largo
17;289601;62;0;Cerro Largo
17;289602;26;0;San José
17;289603;77;1;Lavalleja
17;289604;43;5;Colonia
17;289605;43;0;Río Negro
17;289606;60;0;San José
17;289607;76;2;Paysandú
17;289608;65;0;Treinta y Tres
17;289609;50;2;Artigas
17;289610;46;0;Montevideo
17;289611;79;2;Paysandú
17;289612;30;0;Rivera
17;289613;57;0;Artigas
17;289614;22;0;Flores
17;289615;42;0;Salto
17;289616;55;0;Lavalleja
17;289617;32;0;Soriano
17;289618;50;0;Florida
17;289619;71;5;Colonia
17;289620;40;0;Paysandú
17;289621;18;0;Salto
17;289622;61;0;Rivera
17;289623;78;4;Cerro Largo
17;289624;43;0;Canelones
17;289625;37;0;Rivera
17;289626;20;0;Florida
17;289627;63;0;Soriano
17;289628;49;0;Río Negro
17;289629;73;4;Florida
17;289630;40;0;Rivera
17;289631;20;0;Colonia
17;289632;63;0;Río Negro
17;289633;70;2;San José
17;289634;50;0;Soriano
17;289635;61;0;Lavalleja
17;289636;38;0;Flores
17;289637;37;0;Tacuarembó
17;289638;50;0;Soriano
17;289639;48;0;Soriano
17;289640;19;0;Colonia
17;289641;49;0;Paysandú
17;289642;34;0;Soriano
17;289643;45;0;Rivera
17;289644;31;0;Paysandú
17;289645;78;5;Rivera
17;289646;46;0;Durazno
17;289647;22;0;Durazno
17;289648;63;0;Lavalleja
17;289649;55;0;Maldonado
17;289650;49;0;Rocha
17;289651;74;4;Montevideo
17;289652;75;5;Artigas
17;289653;49;0;Lavalleja
17;289654;43;0;Rocha
17;289655;48;0;Artigas
17;289656;63;0;Lavalleja
17;289657;25;0;Paysandú
17;289658;73;4;Tacuarembó
17;289659;56;0;Durazno
17;289660;40;0;Cerro Largo
17;289661;69;5;San José
17;289662;78;4;Artigas
17;289663;21;0;Treinta y Tres
17;289664;54;0;Rocha
17;289665;32;0;Flores
17;289666;48;0;Maldonado
17;289667;42;3;San José
17;289668;79;2;Flores
17;289669;44;0;San José
17;289670;64;0;Paysandú
17;289671;56;0;Durazno
17;289672;43;0;Maldonado
17;289673;58;0;Montevideo
17;289674;76;5;Tacuarembó
17;289675;43;0;Treinta y Tres
17;289676;48;0;Salto
17;289677;48;0;Florida
17;289678;60;0;Montevideo
17;289679;62;0;Flores
17;289680;47;0;Montevideo
17;289681;30;0;Lavalleja
17;289682;50;0;Salto
17;289683;52;0;Cerro Largo
17;289684;68;3;Tacuarembó
17;289685;47;0;Lavalleja
17;289686;62;0;Montevideo
17;289687;18;0;Canelones
17;289688;35;0;Lavalleja
17;289689;63;2;Rocha
17;289690;26;0;Montevideo
17;289691;45;5;Flores
17;289692;38;0;Canelones
17;289693;67;4;Montevideo
17;289694;70;2;Durazno
17;289695;69;2;Artigas
17;289696;51;0;Salto
17;289697;51;0;Tacuarembó
17;289698;70;5;Colonia
17;289699;36;0;Cerro Largo
17;289700;68;2;Colonia
17;289701;57;0;Artigas
17;289702;30;3;Montevideo
17;289703;21;0;Lavalleja
17;289704;64;0;Durazno
17;289705;72;2;Cerro Largo
17;289706;78;5;Maldonado
17;289707;43;0;San José
17;289708;35;0;Cerro Largo
17;289709;29;0;Canelones
17;289710;75;4;Rocha
17;289711;36;2;Rocha
17;289712;29;0;San José
17;289713;67;3;Colonia
17;289714;30;0;Río Negro
17;289715;46;0;Durazno
17;289716;54;0;Florida
17;289717;46;0;Flores
17;289718;48;0;Colonia
17;289719;68;5;San José
17;289720;27;0;Cerro Largo
17;289721;20;5;Rivera
17;289722;60;0;Soriano
17;289723;54;0;Rocha
17;289724;20;0;Cerro Largo
17;289725;42;0;Maldonado
17;289726;31;0;Salto
17;289727;31;0;Paysandú
17;289728;70;3;Colonia
17;289729;32;0;San José
17;289730;67;3;Durazno
17;289731;53;0;Cerro Largo
17;289732;76;4;Rocha
17;289733;43;0;Montevideo
17;289734;55;0;Paysandú
17;289735;52;0;San José
17;289736;45;0;Lavalleja
17;289737;55;0;Rivera
17;289738;31;0;Treinta y Tres
17;289739;39;0;Soriano
17;289740;59;0;Soriano
17;289741;63;0;Tacuarembó
17;289742;70;3;Paysandú
17;289743;75;1;Durazno
17;289744;71;4;Lavalleja
17;289745;18;0;San José
17;289746;46;0;Paysandú
17;289747;44;0;Montevideo
17;289748;76;5;Maldonado
17;289749;51;0;Lavalleja
17;289750;40;0;Durazno
17;289751;23;0;San José
17;289752;29;0;Rivera
17;289753;38;0;San José
17;289754;41;0;Salto
17;289755;53;0;Salto
17;289756;30;0;Salto
17;289757;34;0;Canelones
17;289758;27;0;Florida
17;289759;23;0;San José
17;289760;53;0;Flores
17;289761;28;0;Treinta y Tres
17;289762;42;0;Paysandú
17;289763;31;0;Treinta y Tres
17;289764;31;0;Artigas
17;289765;50;0;Montevideo
17;289766;56;0;Soriano
17;289767;50;0;Montevideo
17;289768;18;0;Canelones
17;289769;44;0;Cerro Largo
17;289770;44;0;Tacuarembó
17;289771;33;0;Soriano
17;289772;59;0;San José
17;289773;54;0;Flores
17;289774;46;0;Treinta y Tres
17;289775;50;0;Rocha
17;289776;68;2;Maldonado
17;289777;39;0;Colonia
17;289778;42;0;Durazno
17;289779;73;3;Rocha
17;289780;73;4;Tacuarembó
17;289781;58;0;Flores
17;289782;25;0;Paysandú
17;289783;58;0;Artigas
17;289784;52;0;San José
17;289785;63;0;Treinta y Tres
17;289786;32;0;Colonia
17;289787;37;0;Treinta y Tres
17;289788;51;0;Paysandú
17;289789;31;0;San José
17;289790;40;0;Florida
17;289791;26;0;Rocha
17;289792;59;0;Lavalleja
17;289793;43;2;Florida
17;289794;20;0;Rivera
17;289795;29;0;Durazno
17;289796;71;3;Maldonado
17;289797;20;0;Lavalleja
17;289798;63;0;Río Negro
17;289799;42;0;Artigas
17;289800;42;2;Salto
17;289801;66;5;Lavalleja
17;289802;73;3;Salto
17;289803;33;0;Artigas
17;289804;42;0;Paysandú
17;289805;60;0;Florida
17;289806;62;0;Artigas
17;289807;39;0;Paysandú
17;289808;27;0;Flores
17;289809;36;0;Lavalleja
17;289810;59;0;Artigas
17;289811;51;0;Flores
17;289812;71;4;Colonia
17;289813;74;5;San José
17;289814;63;0;Montevideo
17;289815;62;0;Tacuarembó
17;289816;22;1;Treinta y Tres
17;289817;69;1;Florida
17;289818;39;0;Río Negro
17;289819;55;0;Artigas
17;289820;28;0;Florida
17;289821;58;0;Maldonado
17;289822;49;4;Maldonado
17;289823;70;4;Florida
17;289824;34;0;Florida
17;289825;20;0;Canelones
17;289826;52;0;Florida
17;289827;63;0;Artigas
17;289828;50;0;Florida
17;289829;79;2;Treinta y Tres
17;289830;65;0;Soriano
17;289831;28;5;Artigas
17;289832;20;0;Salto
17;289833;60;0;Treinta y Tres
17;289834;63;0;Canelones
17;289835;39;0;Florida
17;289836;55;0;Cerro Largo
17;289837;25;0;Canelones
17;289838;55;0;Tacuarembó
17;289839;24;4;Soriano
17;289840;25;0;Rocha
17;289841;44;0;Treinta y Tres
17;289842;41;0;Florida
17;289843;41;0;San José
17;289844;60;0;Río Negro
17;289845;26;0;Artigas
17;289846;34;0;Salto
17;289847;49;1;Paysandú
17;289848;71;4;Montevideo
17;289849;31;0;Treinta y Tres
17;289850;52;0;Salto
17;289851;49;0;Treinta y Tres
17;289852;52;0;Colonia
17;289853;66;4;Rivera
17;289854;38;0;Canelones
17;289855;34;0;Artigas
17;289856;79;2;Paysandú
17;289857;23;1;Colonia
17;289858;33;0;Cerro Largo
17;289859;36;0;Maldonado
17;289860;43;0;Canelones
17;289861;76;4;Soriano
17;289862;30;0;Canelones
17;289863;67;1;Rocha
17;289864;55;0;Río Negro
17;289865;30;0;Canelones
17;289866;45;0;San José
17;289867;70;3;Rocha
17;289868;37;2;Flores
17;289869;43;0;Colonia
17;289870;77;2;Río Negro
17;289871;44;0;Paysandú
17;289872;72;1;Durazno
17;289873;72;2;Tacuarembó
17;289874;62;0;Cerro Largo
17;289875;64;0;Flores
17;289876;22;0;San José
17;289877;72;3;Cerro Largo
17;289878;46;0;Cerro Largo
17;289879;64;0;Artigas
17;289880;67;2;Cerro Largo
17;289881;67;4;Flores
17;289882;23;0;Colonia
17;289883;35;0;Lavalleja
17;289884;48;5;Rocha
17;289885;23;0;Montevideo
17;289886;75;5;Río Negro
17;289887;41;0;Tacuarembó
17;289888;42;0;Tacuarembó
17;289889;30;0;Florida
17;289890;40;0;Cerro Largo
17;289891;64;0;Salto
17;289892;18;0;Soriano
17;289893;79;5;Soriano
17;289894;24;0;Soriano
17;289895;64;0;Montevideo
17;289896;31;0;Florida
17;289897;69;5;Colonia
17;289898;24;0;Rivera
17;289899;27;2;Maldonado
17;289900;67;1;Soriano
17;289901;71;5;Paysandú
17;289902;52;0;Rivera
17;289903;56;4;Río Negro
17;289904;31;0;Durazno
17;289905;48;0;Canelones
17;289906;60;0;Durazno
17;289907;42;0;Río Negro
17;289908;28;0;Treinta y Tres
17;289909;48;0;Montevideo
17;289910;41;0;San José
17;289911;69;4;Canelones
17;289912;35;0;Soriano
17;289913;66;5;Río Negro
17;289914;21;0;Flores
17;289915;73;3;Colonia
17;289916;27;5;Rocha
17;289917;64;0;Treinta y Tres
17;289918;36;0;Durazno
17;289919;44;0;Colonia
17;289920;24;0;Rivera
17;289921;68;5;Flores
17;289922;73;2;Maldonado
17;289923;46;0;Colonia
17;289924;20;0;San José
17;289925;31;0;Montevideo
17;289926;50;0;Salto
17;289927;51;0;Soriano
17;289928;64;0;Colonia
17;289929;72;4;Treinta y Tres
17;289930;27;1;Cerro Largo
17;289931;39;0;San José
17;289932;39;0;Artigas
17;289933;64;0;Treinta y Tres
17;289934;63;0;Rivera
17;289935;18;0;Salto
17;289936;62;0;Canelones
17;289937;50;0;Canelones
17;289938;54;0;Salto
17;289939;49;0;Treinta y Tres
17;289940;69;3;Cerro Largo
17;289941;37;0;Montevideo
17;289942;48;0;Flores
17;289943;22;0;Treinta y Tres
17;289944;25;0;Florida
17;289945;79;2;Montevideo
17;289946;71;5;Río Negro
17;289947;38;0;Rocha
17;289948;26;0;Florida
17;289949;64;0;Colonia
17;289950;22;0;Durazno
17;289951;23;3;Flores
17;289952;67;1;Tacuarembó
17;289953;63;0;Canelones
17;289954;26;0;Treinta y Tres
17;289955;76;2;Salto
17;289956;63;0;Río Negro
17;289957;76;1;Canelones
17;289958;75;1;Maldonado
17;289959;68;5;Soriano
17;289960;57;0;Canelones
17;289961;59;0;Salto
17;289962;28;0;Río Negro
17;289963;29;0;Lavalleja
17;289964;66;5;Artigas
17;289965;31;0;Montevideo
17;289966;53;0;Durazno
17;289967;74;5;Colonia
17;289968;49;0;Maldonado
17;289969;27;0;Soriano
17;289970;54;0;Flores
17;289971;22;0;Salto
17;289972;64;0;Rocha
17;289973;63;0;Treinta y Tres
17;289974;68;5;Salto
17;289975;71;5;Canelones
17;289976;27;4;Flores
17;289977;33;0;Colonia
